"","1111A0/US","1111B0/US","111200/US","111300/US","111400/US","111900/US","112120/US","1121A0/US","112300/US","112A00/US","113000/US","114000/US","115000/US","211000/US","212100/US","212230/US","2122A0/US","212310/US","2123A0/US","213111/US","21311A/US","221100/US","221200/US","221300/US","233210/US","233262/US","230301/US","230302/US","2332A0/US","233412/US","2334A0/US","233230/US","2332D0/US","233240/US","233411/US","2332C0/US","321100/US","321200/US","321910/US","3219A0/US","327100/US","327200/US","327310/US","327320/US","327330/US","327390/US","327400/US","327910/US","327991/US","327992/US","327993/US","327999/US","331110/US","331200/US","331313/US","33131B/US","331410/US","331420/US","331490/US","331510/US","331520/US","332114/US","33211A/US","332119/US","332200/US","332310/US","332320/US","332410/US","332420/US","332430/US","332500/US","332600/US","332710/US","332720/US","332800/US","332913/US","33291A/US","332991/US","332996/US","33299A/US","332999/US","333111/US","333112/US","333120/US","333130/US","333242/US","33329A/US","333314/US","333316/US","333318/US","333414/US","333415/US","333413/US","333511/US","333514/US","333517/US","33351B/US","333611/US","333612/US","333613/US","333618/US","333912/US","333914/US","333920/US","333991/US","333993/US","333994/US","33399A/US","33399B/US","334111/US","334112/US","334118/US","334210/US","334220/US","334290/US","334413/US","334418/US","33441A/US","334510/US","334511/US","334512/US","334513/US","334514/US","334515/US","334516/US","334517/US","33451A/US","334300/US","334610/US","335110/US","335120/US","335210/US","335220/US","335311/US","335312/US","335313/US","335314/US","335911/US","335912/US","335920/US","335930/US","335991/US","335999/US","336111/US","336112/US","336120/US","336211/US","336212/US","336213/US","336214/US","336310/US","336320/US","336350/US","336360/US","336370/US","336390/US","3363A0/US","336411/US","336412/US","336413/US","336414/US","33641A/US","336500/US","336611/US","336612/US","336991/US","336992/US","336999/US","337110/US","337121/US","337122/US","337127/US","33712N/US","337215/US","33721A/US","337900/US","339112/US","339113/US","339114/US","339115/US","339116/US","339910/US","339920/US","339930/US","339940/US","339950/US","339990/US","311111/US","311119/US","311210/US","311221/US","311225/US","311224/US","311230/US","311300/US","311410/US","311420/US","311513/US","311514/US","31151A/US","311520/US","311615/US","31161A/US","311700/US","311810/US","3118A0/US","311910/US","311920/US","311930/US","311940/US","311990/US","312110/US","312120/US","312130/US","312140/US","312200/US","313100/US","313200/US","313300/US","314110/US","314120/US","314900/US","315000/US","316000/US","322110/US","322120/US","322130/US","322210/US","322220/US","322230/US","322291/US","322299/US","323110/US","323120/US","324110/US","324121/US","324122/US","324190/US","325110/US","325120/US","325130/US","325180/US","325190/US","325211/US","3252A0/US","325411/US","325412/US","325413/US","325414/US","325310/US","325320/US","325510/US","325520/US","325610/US","325620/US","325910/US","3259A0/US","326110/US","326120/US","326130/US","326140/US","326150/US","326160/US","326190/US","326210/US","326220/US","326290/US","423100/US","423400/US","423600/US","423800/US","423A00/US","424200/US","424400/US","424700/US","424A00/US","425000/US","4200ID/US","441000/US","445000/US","452000/US","444000/US","446000/US","447000/US","448000/US","454000/US","4B0000/US","481000/US","482000/US","483000/US","484000/US","485000/US","486000/US","48A000/US","492000/US","493000/US","511110/US","511120/US","511130/US","5111A0/US","511200/US","512100/US","512200/US","515100/US","515200/US","517110/US","517210/US","517A00/US","518200/US","519130/US","5191A0/US","522A00/US","52A000/US","523900/US","523A00/US","524113/US","5241XX/US","524200/US","525000/US","531HSO/US","531HST/US","531ORE/US","532100/US","532400/US","532A00/US","533000/US","541100/US","541511/US","541512/US","54151A/US","541200/US","541300/US","541610/US","5416A0/US","541700/US","541800/US","541400/US","541920/US","541940/US","5419A0/US","550000/US","561300/US","561700/US","561100/US","561200/US","561400/US","561500/US","561600/US","561900/US","562000/US","611100/US","611A00/US","611B00/US","621100/US","621200/US","621300/US","621400/US","621500/US","621600/US","621900/US","622000/US","623A00/US","623B00/US","624100/US","624400/US","624A00/US","711100/US","711200/US","711500/US","711A00/US","712000/US","713100/US","713200/US","713900/US","721000/US","722110/US","722211/US","722A00/US","811100/US","811200/US","811300/US","811400/US","812100/US","812200/US","812300/US","812900/US","813100/US","813A00/US","813B00/US","814000/US","S00500/US","S00600/US","491000/US","S00102/US","GSLGE/US","GSLGH/US","GSLGO/US","S00203/US","S00401/US","S00402/US","S00300/US","S00900/US"
"332200/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155657440425652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108143181572402,0,0,0,0,0,0,0,0,0,0,0.989827408846725,0,2.41586741719614e-05,0,0,0.00062592466143166,0,0,2.69941962478067e-05,3.43583576705033e-05,3.82863049887055e-05,0,0,0,0,0,0,0,0,0,5.90040122728346e-05,0,0.000122845092338561,0.000219876868953386,0,5.45494217761292e-05,0,0,0,0,9.70402717127608e-05,0,0.010865671641791,0,0,0,0,0,0,0,0.0280093364454818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68055555555556e-05,0,0,0,0,0,0,0,0,0,0,0,0.000186011904761905,0,0,0,0,0,0,0,0,0,0,0,0,1.63353316889099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215238915195867,0,0,0,0,0,0,0,0,0,0,0,0,0.00252604988948532,0,0.00177805264581964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000507459656957272,0,0,0,0,0,0,0,0,0,0,4.65202828433197e-05,0.00340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.443315089914e-05,0,0.000563221627710504,0,0,0,0,1.01786350450405e-05,0,0,0,0,0,0,0,0.00117085034309042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15499979748215e-05,0,0,0,0,0,0,0.00022534133538248,9.86314881025768e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102211484854116,0,0,0
"332310/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166694968019471,0,0,0,0,0,0.000250135490057114,0,0.000198333994446648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382668254913639,0.000153362472203052,0.000365530476103445,0,0.977529906239897,0.01502669533496,0,0.000869133349888254,0,0,0,0.00680253745444729,0.00199278474488919,0.000727439794785405,0,0,0,0.0094101831624937,0,0.0043878578621781,4.04989470273773e-05,0,0,0,0,0,0,0,0.00343661357189614,0.00365213421593244,0,0,0,0.00106744298884037,0.00144698763483294,0,0,0,0,0,0,0,0.000140365652524827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000500041670139178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62508789199831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106632544252506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101491931391454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299535719634566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08931752252023e-05,0,0,0,0,0,0,0,0.00359940936332841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010678213866213,0,0,0,0,0,0,0.000766809004574915,2.46578720256442e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241590782382457,0,0,0
"332320/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602178469167872,0,0,0.00452821644874625,0,0,0,0,0,0,0.00651955867602808,0.000198333994446648,0,0.00141092129347163,0,0,0,0.000240442414041837,0,0,0,0,0,0,0,0.000108143181572402,0,7.82901432709622e-05,0,0,0,0,0,0,0,0.00374668738006031,0,0.00304835804350838,0.973280506365811,0.000143430866322433,0.0168860193692575,0,0.018102658111824,0.000177210703526493,0.00283439060601971,0.00498196186222299,0.00145487958957081,0,0,0,0,0,0.00704934541792548,0.00271342945083428,0,0,0,0,0,0,0,0,0,3.05054757328941e-05,0.00908467603702434,0,0.000970402717127608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100008334027836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558035714285714,0,0,0,0,0,0,0,0,0,0,0,0,1.63353316889099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645716745587602,0,0.00369761709120789,0,0,0,0,0,0,0,0.000213265088505012,0,0,0,0,0.000231919910324301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405967725565818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000957476767107857,0,0,9.43574259294206e-05,0,0.00188304748333249,0,0,0,0,0,0,0,0.002525840354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139921423074516,0,0,0,0,0,0,0.00054308882987864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248095149600446,0,0,0
"332410/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000933944642553914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995553643144005,0.000496647628507574,0,0,0,0.000296936158725874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183032854397364,0,0,0,0,0,0,0,0,0,0.000112447992803328,0.000517181933111137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291844002432033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4728570849949e-05,0,0,0,0,0,0,2.59385709792783e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557517190113362,0,0,0
"332420/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495911680491189,0,0,0.00117450614139356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692808646251905,0.000531490831783152,0.00358577165806081,0.970697789918053,0,0,0,0.000269941962478067,0,0.000191431524943528,0,4.14782861172176e-05,0,0.000504116955133591,0,0.00136670982592433,0,0,0,0.0017111163559122,0,0,0,0,0,0,0,0,0,0,0,0,0.000994530084535057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142112742775936,0.000471386820024512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03572700900809e-05,0,0,0,0,0,0,0,6.94866672457222e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20928562749235e-05,0,0,0,0,0,0,0.000212372049892841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067831258130459,0,0,0
"332430/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233486160638478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108143181572402,0,0,0,0,0,0,0,0,0,0,0,4.61872430834603e-05,2.41586741719614e-05,0,0,0.994309775805167,0,0,2.69941962478067e-05,0,0,0,0,0,0,0,7.19320961012804e-05,8.09978940547546e-05,0,0,0,0,0,0,0,0.00190922976216452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390472471690746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215238915195867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60782043861342e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01786350450405e-05,0,0,0,0,0,0,0,0.000191088334925736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20928562749235e-05,0,0,0,0,0,0,3.89078564689175e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174688719568853,0,0,0
"332500/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113205411218656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182765238051723,0,0,0.000845553596018651,0,0,0,0.949587534372136,0,0,0,3.82863049887055e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123793018073781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624969483911918,0,0,0.000268696820420958,0,0,0,0,0,0,0.00037202380952381,0,0,0,0,0,0,0,0,0,0,3.27600327600328e-05,0.00053438334973984,0.00101279056471242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000920810313075506,0.000136948781155848,0,0,0,0,0,0,0,0,0.000207318337306935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101491931391454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111178667593156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31392844123853e-05,0,0,0,0,0,0,5.99829453895811e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130087344359784,0,0,0
"332600/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198109469632648,0,0,0,0,0,0,0,0,0,3.81330079316657e-05,0,0,0,0,0,0,0,0,0,0,0,0.347896615118417,0,0,0,0,0,0,0,0,0,0.00265009595174998,0,0,2.41586741719614e-05,0,0,0,0.000687442713107241,0.967924862661705,0,0,0.000536008269841878,0,0,0,0,0,0.000143864192202561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273897562311695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000851466414380322,0,0,0,0.000710443519740181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14290803603237e-05,0,0,0,0,0,0,0,0.000621905671849214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8914283399796e-05,0,0,0,0,0,0,8.91638377412692e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016911354766772,0,0,0
"332710/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157072508065886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107873807258927,0.000216286363144804,0,0,0,0,0,0,0,0.000595592614651578,7.6681236101526e-05,0.00813305309330165,0.000228597554006172,0.00919126137360861,0.000628125528470998,0,0.00409734293518748,0,0,0,0.934943987042786,0.0341865658821508,0.00612580879819289,0,0,0,0.00117627289531171,0,0.00151057401812689,0.000283492629191641,0,0.000561202219866559,5.90040122728346e-05,0,0.00200646984152983,0,0,0,0,0,0,0.00156592546194801,0.0350315380883066,0.00131544330439358,0.00549253731343284,0,0,0,0,0,5.74646592345707e-05,0.00087728532828017,0,0.00103996434407963,0,0.00198772030566721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037202380952381,0,0,0,0,0,0,0.00018543701322784,0,0,2.41062603958248e-05,0,0.000168752636759949,0,0,0,0,2.45428886979998e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386533183873836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09137204462988e-06,0,0,0.000107727664464234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.443315089914e-05,0,0,0,0,0,0,4.07145401801618e-05,0,0,0,0,0,0,0.00043230822984585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132557137649541,0,0,0,0,0,0,0.000620904542816475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389966082019843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115220219290095,0,0,0
"332720/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07533820116602e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144384538060861,0.000114298777003086,0.00117777469862824,0.000579808180127075,0,0.000124161907126893,0,0.000114573785517874,0,0.0149007963287893,0.947328637691118,0.00700639381293311,0,0.000290348002820523,0,0,0,0.000503524672708963,0,0,0,0,0,0.000368535277015683,0,0,0,0,0.000274549281596046,0,0.000156592546194801,0.00747210092188258,0.00460405156537753,0.000238805970149254,0,0,0.00101235067827495,0,0,0,0,0.000333444481493831,0,0,0.00419629842307522,0,0,0,0,0,0,0,0.000158560272723669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034178018651433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112501757839966,0,0,0,0,0.000589029328751994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010406811731315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263019463440295,0,0,0,2.443315089914e-05,0,0,0,0,0,0,2.03572700900809e-05,0,0,0,0,0,0,0,0.00105619734213498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05035698373598e-05,0,0,0,0,0,0,9.07849984274741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301059282661215,0,0,0
"332800/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226410822437313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90335487540575e-05,0,0.000340213200272171,0,0,0,0,0,0,0,0,0.00228456547564653,0.000114298777003086,0.000484966052376334,0.000120793370859807,0,0,0.000113804483896666,0,0,0.00145768659738156,0.00051537536505755,0.964891458325357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70402717127608e-05,0.000131544330439358,0.000119402985074627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40248514316586e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393756152439882,1.63353316889099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000631512472371329,0.000392003136025088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158168961667287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184358983813281,0,0,0,0,0,0,0,0,0,0,0,7.12504453152832e-05,0,0,0,0,0,0,0,0.000288369669069747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20928562749235e-05,0,0,0,0,0,0,0.000150767943817055,2.71236592282086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234157219847612,0,0,0
