"","1111A0/US","1111B0/US","111200/US","111300/US","111400/US","111900/US","112120/US","1121A0/US","112300/US","112A00/US","113000/US","114000/US","115000/US","211000/US","212100/US","212230/US","2122A0/US","212310/US","2123A0/US","213111/US","21311A/US","221100/US","221200/US","221300/US","233210/US","233262/US","230301/US","230302/US","2332A0/US","233412/US","2334A0/US","233230/US","2332D0/US","233240/US","233411/US","2332C0/US","321100/US","321200/US","321910/US","3219A0/US","327100/US","327200/US","327310/US","327320/US","327330/US","327390/US","327400/US","327910/US","327991/US","327992/US","327993/US","327999/US","331110/US","331200/US","331313/US","33131B/US","331410/US","331420/US","331490/US","331510/US","331520/US","332114/US","33211A/US","332119/US","332200/US","332310/US","332320/US","332410/US","332420/US","332430/US","332500/US","332600/US","332710/US","332720/US","332800/US","332913/US","33291A/US","332991/US","332996/US","33299A/US","332999/US","333111/US","333112/US","333120/US","333130/US","333242/US","33329A/US","333314/US","333316/US","333318/US","333414/US","333415/US","333413/US","333511/US","333514/US","333517/US","33351B/US","333611/US","333612/US","333613/US","333618/US","333912/US","333914/US","333920/US","333991/US","333993/US","333994/US","33399A/US","33399B/US","334111/US","334112/US","334118/US","334210/US","334220/US","334290/US","334413/US","334418/US","33441A/US","334510/US","334511/US","334512/US","334513/US","334514/US","334515/US","334516/US","334517/US","33451A/US","334300/US","334610/US","335110/US","335120/US","335210/US","335220/US","335311/US","335312/US","335313/US","335314/US","335911/US","335912/US","335920/US","335930/US","335991/US","335999/US","336111/US","336112/US","336120/US","336211/US","336212/US","336213/US","336214/US","336310/US","336320/US","336350/US","336360/US","336370/US","336390/US","3363A0/US","336411/US","336412/US","336413/US","336414/US","33641A/US","336500/US","336611/US","336612/US","336991/US","336992/US","336999/US","337110/US","337121/US","337122/US","337127/US","33712N/US","337215/US","33721A/US","337900/US","339112/US","339113/US","339114/US","339115/US","339116/US","339910/US","339920/US","339930/US","339940/US","339950/US","339990/US","311111/US","311119/US","311210/US","311221/US","311225/US","311224/US","311230/US","311300/US","311410/US","311420/US","311513/US","311514/US","31151A/US","311520/US","311615/US","31161A/US","311700/US","311810/US","3118A0/US","311910/US","311920/US","311930/US","311940/US","311990/US","312110/US","312120/US","312130/US","312140/US","312200/US","313100/US","313200/US","313300/US","314110/US","314120/US","314900/US","315000/US","316000/US","322110/US","322120/US","322130/US","322210/US","322220/US","322230/US","322291/US","322299/US","323110/US","323120/US","324110/US","324121/US","324122/US","324190/US","325110/US","325120/US","325130/US","325180/US","325190/US","325211/US","3252A0/US","325411/US","325412/US","325413/US","325414/US","325310/US","325320/US","325510/US","325520/US","325610/US","325620/US","325910/US","3259A0/US","326110/US","326120/US","326130/US","326140/US","326150/US","326160/US","326190/US","326210/US","326220/US","326290/US","423100/US","423400/US","423600/US","423800/US","423A00/US","424200/US","424400/US","424700/US","424A00/US","425000/US","4200ID/US","441000/US","445000/US","452000/US","444000/US","446000/US","447000/US","448000/US","454000/US","4B0000/US","481000/US","482000/US","483000/US","484000/US","485000/US","486000/US","48A000/US","492000/US","493000/US","511110/US","511120/US","511130/US","5111A0/US","511200/US","512100/US","512200/US","515100/US","515200/US","517110/US","517210/US","517A00/US","518200/US","519130/US","5191A0/US","522A00/US","52A000/US","523900/US","523A00/US","524113/US","5241XX/US","524200/US","525000/US","531HSO/US","531HST/US","531ORE/US","532100/US","532400/US","532A00/US","533000/US","541100/US","541511/US","541512/US","54151A/US","541200/US","541300/US","541610/US","5416A0/US","541700/US","541800/US","541400/US","541920/US","541940/US","5419A0/US","550000/US","561300/US","561700/US","561100/US","561200/US","561400/US","561500/US","561600/US","561900/US","562111/US","562HAZ/US","562212/US","562213/US","562910/US","562920/US","562OTH/US","611100/US","611A00/US","611B00/US","621100/US","621200/US","621300/US","621400/US","621500/US","621600/US","621900/US","622000/US","623A00/US","623B00/US","624100/US","624400/US","624A00/US","711100/US","711200/US","711500/US","711A00/US","712000/US","713100/US","713200/US","713900/US","721000/US","722110/US","722211/US","722A00/US","811100/US","811200/US","811300/US","811400/US","812100/US","812200/US","812300/US","812900/US","813100/US","813A00/US","813B00/US","814000/US","S00500/US","S00600/US","491000/US","S00102/US","GSLGE/US","GSLGH/US","GSLGO/US","S00203/US","S00401/US","S00402/US","S00300/US","S00900/US"
"334112/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4150676402332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122609122118686,0.974209245742093,0.00396138530733578,0,0,0,0,5.40248514316586e-05,0,0,0,0,0,0,0,0,0,0,0,0.0104112446856452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7496483651544e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010678213866213,0,0,0,0,0,0,0.00193566587658778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334118/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83013528046641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520446193391486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847457627118644,0.00120008727907484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024330900243309,0.781259458581129,0,0,0,0,0.00037817396002161,0,0,0.000360591369846548,0,0,0,0,0,0,0,0,0.0666319659881294,0,0,0,0,0.000577256109293823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144251659367709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304960693955001,0.000703835905685989,0,0,0,0,0,0,0,0.000197264597580221,0,0,0.00513179379519477,0.000390930414386239,0.00087192655046191,0,0,0,0,0,0,0,0,0,0,0.000334203585747284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239339276311671,0,0,0,0,0,0,0.00318558077679648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334210/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83013528046641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441392839627268,0.00632603406326034,0.000123793290854243,0.992215682551737,0.000154309128712022,0,0,0,3.94975909589825e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175769129271399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010678213866213,0,0,0,0,0,0,0.0041323386259818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334220/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49040584139922e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569584203531422,0.982447645227265,0.000216590916159649,0,5.40248514316586e-05,0,0,0.0013822669177451,0,0,0,0.000267236771779797,0,0,8.33402783565297e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283832879200727,0.00327689787001638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80276030021948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261432132586595,0,0,0,0,0,0,0.00658029128397807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334290/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4150676402332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270040975246038,0.898635711146384,0,0.000702323068611561,0,0,0,0,0,0,0,0,0,0,0.00387596899224806,0,0,0,0,0,0,0,0,0.000187617264308016,0,0,0,0,0,0.000837053571428571,0,0,0,0,0,0,0,0,4.17345064546963e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242743870739804,0,0,0,0,0,0,0,0,0.000193266596419155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247879541280178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94178532371558e-05,0,0,0,0,0,0,0.00189189453766997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334413/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24520292069961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313160573083849,0,0,9.47418285172904e-05,0,0,0,0,0,0,0,7.24763217501362e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209394848886717,0,0,0.0415254237288136,0,0,0,0,0,0,0,0,0,0,0,0,0.000449791971213314,0,0,0,0,0,0,0,0,0.013625304136253,0,0,0.000192886410890027,0,0.996868434613708,0.00529443544030254,0.00730705432741176,0,0.000440722785368003,0,0,0,0.000801710315339391,0,0.000111582236108012,0,0,0,0.0174165457184325,0.00312501302088759,0,0.005761437429813,0,0,0,0,0,0,0,0,0,9.30059523809524e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476006377890456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189289831523045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000887396393709427,0,0,0,0,0,0,0.0205011982205437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334418/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4150676402332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90040940875744e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618966454271216,0,0,0,1.98200340904586e-05,0.969746083198271,0.00201437713890811,0,6.00985616410914e-05,0,0,0,0,0,0,0,0,0.000520562234282261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133404262216241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272478560724057,0,0,0,0,0,0,0.00270409604870052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33441A/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83013528046641e-05,0,0,0,0,0,0,0,0,0,0.000305064071596433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351264552388599,0.00236854571293226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19322140738369e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189861401177141,3.85772821780055e-05,0,0.000792801363618345,0.00864397622906537,0.982186594377017,0,2.00328538803638e-05,0,9.66839400260238e-05,0,0,0,0,8.33402783565297e-05,0.000645994832041344,0,0,0,0,0,0.000769674812391765,0,0.000537393650468314,0.000187617264308016,0,0,0.00221965730462272,0.00778120184899846,0,0.00502232142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123939770640089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618599975697858,0,0,0,0,0,0,0.00704880672646875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334510/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07533820116602e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496647634674046,0,0,0,0,0,0,0,0,0,0,0.000153104187399525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41715642992873e-05,0,0,0,0,0,0,0,0,0,0.000118492772876947,0.983678814398416,0,0,0,0,0,6.43749336213966e-05,0.00836866770810087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111582065161883,0.00717828303473421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97503986181535e-05,0,0,0,0,0,0,0,0,0,0,0,5.41947790001811e-05,0,0,2.443315089914e-05,0,0,0,0,0,0,1.01786363711797e-05,0,0,0,0,0,0.00332158585315439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305617845136442,0,0,0,0,0,0,0.00189675801977195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334511/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127356087620988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163793456451415,0.0384784520668426,0,0.000490944795985163,0,0,0,0,0,0,0,0,0,0,0.000726272067533089,0,0,0,0,0,0,0,0,0,0,0,0.000759445604708563,0.0153151810246682,0.000649772748478947,0.00029730051135688,0.000108049702863317,0.000276483136712877,0,0.98128931447574,0,0,0,0.0473899875289506,0.00238187254399167,0.000111582236108012,0.00150012501041753,0,0,0,0,0,0,0,0.000111582288400537,0,0,0,0,0,0,0,0.000186011904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017799136741868,0,0,0.0335490463215259,0.00518842162752594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10673067102441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01786363711797e-05,0,0,0,0,0,0.000513786685562551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005486392641606,0,0,0,0,0,0,0.00445008612331111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334512/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024886985502742,0,0,0,0,0,0,0,0,0,0,0.000219876868953386,0,0,0,0.00204386953018035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979321043800607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281425896462024,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85855005963579e-05,0,2.41062744587383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213751363794773,0,0,0,0,0,0.000126193221015363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73249969622323e-05,0,0,0,0,0,0,0.000411774817967586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334513/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83013528046641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29566183424732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15165461274783e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83431285985745e-05,0,0,0,0,0,0,0,0,0,0,0,2.00328538803638e-05,0,0.985596084625287,0,0.00534473543559594,0.00457062028711916,0,0,0,0.00156168670284678,0,0,0,0,0,0,0,0.0023452158038502,0,0,8.87862921849089e-05,0,0,0,0,0,0,0,0,0,0,0,4.17345064546963e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229851938277983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276160703436544,0,0,0,0,0,0,0.00159684329014989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
